island,i,j,lat,lon,depth
SI,25,111,-45.708237,176.271,1846.4475
SI,25,112,-45.708237,176.36475,1790.6666
SI,25,113,-45.708237,176.45851,1889.5183
SI,25,114,-45.708237,176.55226,1985.4779
SI,25,115,-45.708237,176.64601,2020.5884
SI,25,116,-45.708237,176.73976,2063.9934
SI,25,117,-45.708237,176.83351,2098.0725
SI,25,118,-45.708237,176.92726,2301.4402
SI,25,119,-45.708237,177.02101,2242.23
SI,25,120,-45.708237,177.11476,2413.884
SI,26,0,-45.614483,165.86458,4463.394
SI,26,1,-45.614483,165.95833,4500.3325
SI,26,2,-45.614483,166.05208,3744.6746
SI,26,3,-45.614483,166.14583,3234.0222
SI,26,4,-45.614483,166.23958,2760.8247
SI,26,5,-45.614483,166.33334,2248.7727
SI,26,6,-45.614483,166.4271,1614.5707
SI,26,7,-45.614483,166.52084,535.50604
SI,26,8,-45.614483,166.6146,0
SI,26,9,-45.614483,166.70834,109.020615
SI,26,10,-45.614483,166.8021,0
SI,26,11,-45.614483,166.89584,0
SI,26,12,-45.614483,166.9896,0
SI,26,13,-45.614483,167.08334,0
SI,26,14,-45.614483,167.1771,0
SI,26,15,-45.614483,167.27086,0
SI,26,16,-45.614483,167.36461,0
SI,26,17,-45.614483,167.45836,0
SI,26,18,-45.614483,167.55211,0
SI,26,19,-45.614483,167.64586,0
SI,26,20,-45.614483,167.73961,0
SI,26,21,-45.614483,167.83336,0
SI,26,22,-45.614483,167.92711,0
SI,26,23,-45.614483,168.02086,0
SI,26,24,-45.614483,168.11461,0
SI,26,25,-45.614483,168.20837,0
SI,26,26,-45.614483,168.30212,0
SI,26,27,-45.614483,168.39587,0
SI,26,28,-45.614483,168.48962,0
SI,26,29,-45.614483,168.58337,0
SI,26,30,-45.614483,168.67712,0
SI,26,31,-45.614483,168.77087,0
SI,26,32,-45.614483,168.86462,0
SI,26,33,-45.614483,168.95837,0
SI,26,34,-45.614483,169.05212,0
SI,26,35,-45.614483,169.14589,0
SI,26,36,-45.614483,169.23964,0
SI,26,37,-45.614483,169.33339,0
SI,26,38,-45.614483,169.42714,0
SI,26,39,-45.614483,169.52089,0
SI,26,40,-45.614483,169.61464,0
SI,26,41,-45.614483,169.70839,0
SI,26,42,-45.614483,169.80214,0
SI,26,43,-45.614483,169.89589,0
SI,26,44,-45.614483,169.98965,0
SI,26,45,-45.614483,170.0834,0
SI,26,46,-45.614483,170.17715,0
SI,26,47,-45.614483,170.2709,0
SI,26,48,-45.614483,170.36465,0
SI,26,49,-45.614483,170.4584,0
SI,26,50,-45.614483,170.55215,0
SI,26,51,-45.614483,170.6459,1.2800114
SI,26,52,-45.614483,170.73965,22.153107
SI,26,53,-45.614483,170.8334,37.80911
SI,26,54,-45.614483,170.92717,46.952026
SI,26,55,-45.614483,171.02092,99.74634
SI,26,56,-45.614483,171.11467,624.2889
SI,26,57,-45.614483,171.20842,723.7871
SI,26,58,-45.614483,171.30217,809.8568
SI,26,59,-45.614483,171.39592,876.47034
SI,26,60,-45.614483,171.48967,1101.8074
SI,26,61,-45.614483,171.58342,1327.342
SI,26,62,-45.614483,171.67717,1278.2954
SI,26,63,-45.614483,171.77092,1280.3887
SI,26,64,-45.614483,171.86469,1319.2864
SI,26,65,-45.614483,171.95844,1611.3191
SI,26,66,-45.614483,172.05219,1414.1604
SI,26,67,-45.614483,172.14594,1598.6959
SI,26,68,-45.614483,172.23969,1484.4205
SI,26,69,-45.614483,172.33344,1499.2026
SI,26,70,-45.614483,172.42719,1444.9226
SI,26,71,-45.614483,172.52094,1433.1633
SI,26,72,-45.614483,172.61469,1449.9897
SI,26,73,-45.614483,172.70844,1476.2808
SI,26,74,-45.614483,172.8022,1500.2124
SI,26,75,-45.614483,172.89595,1518.6534
SI,26,76,-45.614483,172.9897,1546.9634
SI,26,77,-45.614483,173.08345,1571.9811
SI,26,78,-45.614483,173.1772,1538.7737
SI,26,79,-45.614483,173.27095,1483.5013
SI,26,80,-45.614483,173.3647,1451.6571
SI,26,81,-45.614483,173.45845,1422.8317
SI,26,82,-45.614483,173.5522,1431.684
SI,26,83,-45.614483,173.64597,1454.8645
SI,26,84,-45.614483,173.73972,1496.9777
SI,26,85,-45.614483,173.83347,1642.0859
SI,26,86,-45.614483,173.92722,1500.2354
SI,26,87,-45.614483,174.02097,1488.7306
SI,26,88,-45.614483,174.11472,1476.1327
SI,26,89,-45.614483,174.20847,1468.2579
SI,26,90,-45.614483,174.30222,1455.7699
SI,26,91,-45.614483,174.39597,1439.6875
SI,26,92,-45.614483,174.48972,1409.4082
SI,26,93,-45.614483,174.58348,1370.3994
SI,26,94,-45.614483,174.67723,1340.4529
SI,26,95,-45.614483,174.77098,1320.1858
SI,26,96,-45.614483,174.86473,1294.3252
SI,26,97,-45.614483,174.95848,1299.3622
SI,26,98,-45.614483,175.05223,1322.6912
SI,26,99,-45.614483,175.14598,1349.1453
SI,26,100,-45.614483,175.23973,1352.9226
SI,26,101,-45.614483,175.33348,1400.2784
SI,26,102,-45.614483,175.42723,1445.9362
SI,26,103,-45.614483,175.521,1463.294
SI,26,104,-45.614483,175.61475,1481.7921
SI,26,105,-45.614483,175.7085,1544.333
SI,26,106,-45.614483,175.80225,1582.4375
SI,26,107,-45.614483,175.896,1620.5613
SI,26,108,-45.614483,175.98975,1670.6338
SI,26,109,-45.614483,176.0835,1715.5098
SI,26,110,-45.614483,176.17725,1749.0336
SI,26,111,-45.614483,176.271,1907.9519
SI,26,112,-45.614483,176.36475,1823.415
SI,26,113,-45.614483,176.45851,1861.7328
SI,26,114,-45.614483,176.55226,1870.8392
SI,26,115,-45.614483,176.64601,1936.8175
SI,26,116,-45.614483,176.73976,1994.9473
SI,26,117,-45.614483,176.83351,2051.8713
SI,26,118,-45.614483,176.92726,2150.7507
SI,26,119,-45.614483,177.02101,2267.329
SI,26,120,-45.614483,177.11476,2350.1223
SI,27,0,-45.520733,165.86458,4474.85
SI,27,1,-45.520733,165.95833,4546.82
SI,27,2,-45.520733,166.05208,3809.1804
SI,27,3,-45.520733,166.14583,4168.171
SI,27,4,-45.520733,166.23958,4167.254
SI,27,5,-45.520733,166.33334,3383.964
SI,27,6,-45.520733,166.4271,3091.061
SI,27,7,-45.520733,166.52084,1715.4358
SI,27,8,-45.520733,166.6146,752.6333
SI,27,9,-45.520733,166.70834,0
SI,27,10,-45.520733,166.8021,0
SI,27,11,-45.520733,166.89584,0
SI,27,12,-45.520733,166.9896,0
SI,27,13,-45.520733,167.08334,0
SI,27,14,-45.520733,167.1771,0
SI,27,15,-45.520733,167.27086,0
SI,27,16,-45.520733,167.36461,0
SI,27,17,-45.520733,167.45836,0
SI,27,18,-45.520733,167.55211,0
SI,27,19,-45.520733,167.64586,0
SI,27,20,-45.520733,167.73961,0
SI,27,21,-45.520733,167.83336,0
SI,27,22,-45.520733,167.92711,0
SI,27,23,-45.520733,168.02086,0
SI,27,24,-45.520733,168.11461,0
SI,27,25,-45.520733,168.20837,0
SI,27,26,-45.520733,168.30212,0
SI,27,27,-45.520733,168.39587,0
SI,27,28,-45.520733,168.48962,0
SI,27,29,-45.520733,168.58337,0
SI,27,30,-45.520733,168.67712,0
SI,27,31,-45.520733,168.77087,0
SI,27,32,-45.520733,168.86462,0
SI,27,33,-45.520733,168.95837,0
SI,27,34,-45.520733,169.05212,0
SI,27,35,-45.520733,169.14589,0
SI,27,36,-45.520733,169.23964,0
SI,27,37,-45.520733,169.33339,0
SI,27,38,-45.520733,169.42714,0
SI,27,39,-45.520733,169.52089,0
SI,27,40,-45.520733,169.61464,0
SI,27,41,-45.520733,169.70839,0
SI,27,42,-45.520733,169.80214,0
SI,27,43,-45.520733,169.89589,0
SI,27,44,-45.520733,169.98965,0
SI,27,45,-45.520733,170.0834,0
SI,27,46,-45.520733,170.17715,0
SI,27,47,-45.520733,170.2709,0
SI,27,48,-45.520733,170.36465,0
SI,27,49,-45.520733,170.4584,0
SI,27,50,-45.520733,170.55215,0
SI,27,51,-45.520733,170.6459,0
SI,27,52,-45.520733,170.73965,0
SI,27,53,-45.520733,170.8334,22.51808
SI,27,54,-45.520733,170.92717,40.66163
SI,27,55,-45.520733,171.02092,49.965836
SI,27,56,-45.520733,171.11467,81.75359
SI,27,57,-45.520733,171.20842,128.37653
SI,27,58,-45.520733,171.30217,926.1478
SI,27,59,-45.520733,171.39592,1074.2
SI,27,60,-45.520733,171.48967,986.52356
SI,27,61,-45.520733,171.58342,1136.4873
SI,27,62,-45.520733,171.67717,1198.6819
SI,27,63,-45.520733,171.77092,1196.0771
SI,27,64,-45.520733,171.86469,1305.1787
SI,27,65,-45.520733,171.95844,1369.7286
SI,27,66,-45.520733,172.05219,1326.6957
SI,27,67,-45.520733,172.14594,1349.1831
SI,27,68,-45.520733,172.23969,1327.293
SI,27,69,-45.520733,172.33344,1344.6118
SI,27,70,-45.520733,172.42719,1390.2166
SI,27,71,-45.520733,172.52094,1416.2595
SI,27,72,-45.520733,172.61469,1447.0164
SI,27,73,-45.520733,172.70844,1467.3674
SI,27,74,-45.520733,172.8022,1490.499
SI,27,75,-45.520733,172.89595,1497.2544
SI,27,76,-45.520733,172.9897,1505.7877
SI,27,77,-45.520733,173.08345,1526.557
SI,27,78,-45.520733,173.1772,1517.0443
SI,27,79,-45.520733,173.27095,1441.6451
SI,27,80,-45.520733,173.3647,1399.3375
SI,27,81,-45.520733,173.45845,1399.926
SI,27,82,-45.520733,173.5522,1405.478
SI,27,83,-45.520733,173.64597,1471.559
SI,27,84,-45.520733,173.73972,1609.214
SI,27,85,-45.520733,173.83347,1480.81
SI,27,86,-45.520733,173.92722,1428.1484
SI,27,87,-45.520733,174.02097,1410.6716
SI,27,88,-45.520733,174.11472,1405.1238
SI,27,89,-45.520733,174.20847,1392.1936
SI,27,90,-45.520733,174.30222,1373.1284
SI,27,91,-45.520733,174.39597,1356.0254
SI,27,92,-45.520733,174.48972,1325.5292
SI,27,93,-45.520733,174.58348,1302.7056
SI,27,94,-45.520733,174.67723,1278.0719
SI,27,95,-45.520733,174.77098,1232.078
SI,27,96,-45.520733,174.86473,1223.8777
SI,27,97,-45.520733,174.95848,1216.1445
SI,27,98,-45.520733,175.05223,1246.1143
SI,27,99,-45.520733,175.14598,1286.8773
SI,27,100,-45.520733,175.23973,1310.47
SI,27,101,-45.520733,175.33348,1334.0698
SI,27,102,-45.520733,175.42723,1358.6786
SI,27,103,-45.520733,175.521,1386.5713
SI,27,104,-45.520733,175.61475,1413.067
SI,27,105,-45.520733,175.7085,1458.6438
SI,27,106,-45.520733,175.80225,1480.559
SI,27,107,-45.520733,175.896,1501.2966
SI,27,108,-45.520733,175.98975,1527.7227
SI,27,109,-45.520733,176.0835,1558.6812
SI,27,110,-45.520733,176.17725,1604.0712
SI,27,111,-45.520733,176.271,1699.8176
SI,27,112,-45.520733,176.36475,1766.907
SI,27,113,-45.520733,176.45851,1812.6404
SI,27,114,-45.520733,176.55226,1742.0547
SI,27,115,-45.520733,176.64601,1783.756
SI,27,116,-45.520733,176.73976,1846.3724
SI,27,117,-45.520733,176.83351,1949.8372
SI,27,118,-45.520733,176.92726,2017.6416
SI,27,119,-45.520733,177.02101,2241.037
SI,27,120,-45.520733,177.11476,2407.5083
SI,28,0,-45.426983,165.86458,4372.8843
SI,28,1,-45.426983,165.95833,4480.2847
SI,28,2,-45.426983,166.05208,4155.294
SI,28,3,-45.426983,166.14583,4294.2993
SI,28,4,-45.426983,166.23958,3724.2295
SI,28,5,-45.426983,166.33334,3887.37
SI,28,6,-45.426983,166.4271,3234.6333
SI,28,7,-45.426983,166.52084,2557.2136
SI,28,8,-45.426983,166.6146,1376.9165
SI,28,9,-45.426983,166.70834,110.912796
SI,28,10,-45.426983,166.8021,0
SI,28,11,-45.426983,166.89584,0
SI,28,12,-45.426983,166.9896,0
SI,28,13,-45.426983,167.08334,0
SI,28,14,-45.426983,167.1771,0
SI,28,15,-45.426983,167.27086,0
SI,28,16,-45.426983,167.36461,0
SI,28,17,-45.426983,167.45836,0
SI,28,18,-45.426983,167.55211,0
SI,28,19,-45.426983,167.64586,0
SI,28,20,-45.426983,167.73961,0
SI,28,21,-45.426983,167.83336,0
SI,28,22,-45.426983,167.92711,0
SI,28,23,-45.426983,168.02086,0
SI,28,24,-45.426983,168.11461,0
SI,28,25,-45.426983,168.20837,0
SI,28,26,-45.426983,168.30212,0
SI,28,27,-45.426983,168.39587,0
SI,28,28,-45.426983,168.48962,0
SI,28,29,-45.426983,168.58337,0
SI,28,30,-45.426983,168.67712,0
SI,28,31,-45.426983,168.77087,0
SI,28,32,-45.426983,168.86462,0
SI,28,33,-45.426983,168.95837,0
SI,28,34,-45.426983,169.05212,0
SI,28,35,-45.426983,169.14589,0
SI,28,36,-45.426983,169.23964,0
SI,28,37,-45.426983,169.33339,0
SI,28,38,-45.426983,169.42714,0
SI,28,39,-45.426983,169.52089,0
SI,28,40,-45.426983,169.61464,0
SI,28,41,-45.426983,169.70839,0
SI,28,42,-45.426983,169.80214,0
SI,28,43,-45.426983,169.89589,0
SI,28,44,-45.426983,169.98965,0
SI,28,45,-45.426983,170.0834,0
SI,28,46,-45.426983,170.17715,0
SI,28,47,-45.426983,170.2709,0
SI,28,48,-45.426983,170.36465,0
SI,28,49,-45.426983,170.4584,0
SI,28,50,-45.426983,170.55215,0
SI,28,51,-45.426983,170.6459,0
SI,28,52,-45.426983,170.73965,0
SI,28,53,-45.426983,170.8334,10.031656
SI,28,54,-45.426983,170.92717,29.066593
SI,28,55,-45.426983,171.02092,43.815308
SI,28,56,-45.426983,171.11467,55.35113
SI,28,57,-45.426983,171.20842,83.65915
SI,28,58,-45.426983,171.30217,115.635445
SI,28,59,-45.426983,171.39592,696.155
SI,28,60,-45.426983,171.48967,861.0681
SI,28,61,-45.426983,171.58342,999.3732
SI,28,62,-45.426983,171.67717,1180.2085
SI,28,63,-45.426983,171.77092,1149.9175
SI,28,64,-45.426983,171.86469,1149.944
SI,28,65,-45.426983,171.95844,1221.7139
SI,28,66,-45.426983,172.05219,1291.3735
SI,28,67,-45.426983,172.14594,1314.164
SI,28,68,-45.426983,172.23969,1349.997
SI,28,69,-45.426983,172.33344,1367.4094
SI,28,70,-45.426983,172.42719,1397.2483
SI,28,71,-45.426983,172.52094,1426.5862
SI,28,72,-45.426983,172.61469,1451.4983
SI,28,73,-45.426983,172.70844,1466.7424
SI,28,74,-45.426983,172.8022,1483.6819
SI,28,75,-45.426983,172.89595,1497.4542
SI,28,76,-45.426983,172.9897,1500.065
SI,28,77,-45.426983,173.08345,1498.4994
SI,28,78,-45.426983,173.1772,1445.2462
SI,28,79,-45.426983,173.27095,1395.1954
SI,28,80,-45.426983,173.3647,1378.1781
SI,28,81,-45.426983,173.45845,1389.7502
SI,28,82,-45.426983,173.5522,1440.483
SI,28,83,-45.426983,173.64597,1504.647
SI,28,84,-45.426983,173.73972,1449.9856
SI,28,85,-45.426983,173.83347,1400.4725
SI,28,86,-45.426983,173.92722,1379.1915
SI,28,87,-45.426983,174.02097,1369.6859
SI,28,88,-45.426983,174.11472,1357.0507
SI,28,89,-45.426983,174.20847,1342.5526
SI,28,90,-45.426983,174.30222,1305.1392
SI,28,91,-45.426983,174.39597,1285.4089
SI,28,92,-45.426983,174.48972,1251.1206
SI,28,93,-45.426983,174.58348,1211.5272
SI,28,94,-45.426983,174.67723,1165.9109
SI,28,95,-45.426983,174.77098,1133.7893
SI,28,96,-45.426983,174.86473,1139.7819
SI,28,97,-45.426983,174.95848,1149.9641
SI,28,98,-45.426983,175.05223,1194.2944
SI,28,99,-45.426983,175.14598,1229.6354
SI,28,100,-45.426983,175.23973,1265.8961
SI,28,101,-45.426983,175.33348,1297.3065
SI,28,102,-45.426983,175.42723,1316.0128
SI,28,103,-45.426983,175.521,1347.7852
SI,28,104,-45.426983,175.61475,1376.6425
SI,28,105,-45.426983,175.7085,1392.9108
SI,28,106,-45.426983,175.80225,1389.2177
SI,28,107,-45.426983,175.896,1388.0112
SI,28,108,-45.426983,175.98975,1428.4827
SI,28,109,-45.426983,176.0835,1449.9106
SI,28,110,-45.426983,176.17725,1504.1559
SI,28,111,-45.426983,176.271,1528.5183
SI,28,112,-45.426983,176.36475,1598.6444
SI,28,113,-45.426983,176.45851,1836.4536
SI,28,114,-45.426983,176.55226,1751.5148
SI,28,115,-45.426983,176.64601,1807.3401
SI,28,116,-45.426983,176.73976,1784.4995
SI,28,117,-45.426983,176.83351,1808.3374
SI,28,118,-45.426983,176.92726,1951.0529
SI,28,119,-45.426983,177.02101,2049.105
SI,28,120,-45.426983,177.11476,2270.642
SI,29,0,-45.33323,165.86458,3742.5466
SI,29,1,-45.33323,165.95833,4136.6123
SI,29,2,-45.33323,166.05208,4399.08
SI,29,3,-45.33323,166.14583,4274.2983
SI,29,4,-45.33323,166.23958,4022.4807
SI,29,5,-45.33323,166.33334,3824.1743
SI,29,6,-45.33323,166.4271,3752.3652
SI,29,7,-45.33323,166.52084,2868.2905
SI,29,8,-45.33323,166.6146,2802.6511
SI,29,9,-45.33323,166.70834,1524.2681
SI,29,10,-45.33323,166.8021,0
SI,29,11,-45.33323,166.89584,0
SI,29,12,-45.33323,166.9896,157.8292
SI,29,13,-45.33323,167.08334,0
SI,29,14,-45.33323,167.1771,0
SI,29,15,-45.33323,167.27086,0
SI,29,16,-45.33323,167.36461,0
SI,29,17,-45.33323,167.45836,0
SI,29,18,-45.33323,167.55211,0
SI,29,19,-45.33323,167.64586,0
SI,29,20,-45.33323,167.73961,0
SI,29,21,-45.33323,167.83336,0
SI,29,22,-45.33323,167.92711,0
SI,29,23,-45.33323,168.02086,0
SI,29,24,-45.33323,168.11461,0
SI,29,25,-45.33323,168.20837,0
SI,29,26,-45.33323,168.30212,0
SI,29,27,-45.33323,168.39587,0
SI,29,28,-45.33323,168.48962,0
SI,29,29,-45.33323,168.58337,0
SI,29,30,-45.33323,168.67712,0
SI,29,31,-45.33323,168.77087,0
SI,29,32,-45.33323,168.86462,0
SI,29,33,-45.33323,168.95837,0
SI,29,34,-45.33323,169.05212,0
SI,29,35,-45.33323,169.14589,0
SI,29,36,-45.33323,169.23964,0
SI,29,37,-45.33323,169.33339,0
SI,29,38,-45.33323,169.42714,0
SI,29,39,-45.33323,169.52089,0
SI,29,40,-45.33323,169.61464,0
SI,29,41,-45.33323,169.70839,0
SI,29,42,-45.33323,169.80214,0
SI,29,43,-45.33323,169.89589,0
SI,29,44,-45.33323,169.98965,0
SI,29,45,-45.33323,170.0834,0
SI,29,46,-45.33323,170.17715,0
SI,29,47,-45.33323,170.2709,0
SI,29,48,-45.33323,170.36465,0
SI,29,49,-45.33323,170.4584,0
SI,29,50,-45.33323,170.55215,0
SI,29,51,-45.33323,170.6459,0
SI,29,52,-45.33323,170.73965,0
SI,29,53,-45.33323,170.8334,11.35528
SI,29,54,-45.33323,170.92717,27.08442
SI,29,55,-45.33323,171.02092,40.25738
SI,29,56,-45.33323,171.11467,47.96526
SI,29,57,-45.33323,171.20842,63.01619
SI,29,58,-45.33323,171.30217,96.68113
SI,29,59,-45.33323,171.39592,119.93552
SI,29,60,-45.33323,171.48967,343.44568
SI,29,61,-45.33323,171.58342,921.6874
SI,29,62,-45.33323,171.67717,1202.9683
SI,29,63,-45.33323,171.77092,999.7026
SI,29,64,-45.33323,171.86469,1149.5608
SI,29,65,-45.33323,171.95844,1212.4377
SI,29,66,-45.33323,172.05219,1275.2115
SI,29,67,-45.33323,172.14594,1335.6132
SI,29,68,-45.33323,172.23969,1370.4502
SI,29,69,-45.33323,172.33344,1399.6863
SI,29,70,-45.33323,172.42719,1418.8357
SI,29,71,-45.33323,172.52094,1438.4258
SI,29,72,-45.33323,172.61469,1449.9906
SI,29,73,-45.33323,172.70844,1457.3235
SI,29,74,-45.33323,172.8022,1471.7034
SI,29,75,-45.33323,172.89595,1479.1768
SI,29,76,-45.33323,172.9897,1475.3243
SI,29,77,-45.33323,173.08345,1447.3348
SI,29,78,-45.33323,173.1772,1415.4573
SI,29,79,-45.33323,173.27095,1373.1864
SI,29,80,-45.33323,173.3647,1345.13
SI,29,81,-45.33323,173.45845,1348.7582
SI,29,82,-45.33323,173.5522,1389.6123
SI,29,83,-45.33323,173.64597,1395.7952
SI,29,84,-45.33323,173.73972,1383.3287
SI,29,85,-45.33323,173.83347,1366.6182
SI,29,86,-45.33323,173.92722,1349.8075
SI,29,87,-45.33323,174.02097,1337.9595
SI,29,88,-45.33323,174.11472,1311.0911
SI,29,89,-45.33323,174.20847,1283.5721
SI,29,90,-45.33323,174.30222,1249.346
SI,29,91,-45.33323,174.39597,1211.0325
SI,29,92,-45.33323,174.48972,1185.7981
SI,29,93,-45.33323,174.58348,1151.834
SI,29,94,-45.33323,174.67723,1095.6243
SI,29,95,-45.33323,174.77098,1090.1482
SI,29,96,-45.33323,174.86473,1098.9473
SI,29,97,-45.33323,174.95848,1147.606
SI,29,98,-45.33323,175.05223,1184.0892
SI,29,99,-45.33323,175.14598,1217.0021
SI,29,100,-45.33323,175.23973,1250.0381
SI,29,101,-45.33323,175.33348,1274.3125
SI,29,102,-45.33323,175.42723,1295.0745
SI,29,103,-45.33323,175.521,1311.899
SI,29,104,-45.33323,175.61475,1329.1415
SI,29,105,-45.33323,175.7085,1338.6879
SI,29,106,-45.33323,175.80225,1344.7866
SI,29,107,-45.33323,175.896,1349.5212
SI,29,108,-45.33323,175.98975,1377.5459
SI,29,109,-45.33323,176.0835,1445.3015
SI,29,110,-45.33323,176.17725,1531.9043
SI,29,111,-45.33323,176.271,1575.4855
SI,29,112,-45.33323,176.36475,1571.7042
SI,29,113,-45.33323,176.45851,1915.4543
SI,29,114,-45.33323,176.55226,1709.1888
SI,29,115,-45.33323,176.64601,1587.6747
SI,29,116,-45.33323,176.73976,1638.511
SI,29,117,-45.33323,176.83351,1753.9082
SI,29,118,-45.33323,176.92726,1809.111
SI,29,119,-45.33323,177.02101,1902.4233
SI,29,120,-45.33323,177.11476,2066.0085
SI,30,0,-45.23948,165.86458,3914.1099
SI,30,1,-45.23948,165.95833,3514.879
SI,30,2,-45.23948,166.05208,4309.3633
SI,30,3,-45.23948,166.14583,4403.8613
SI,30,4,-45.23948,166.23958,4247.6714
SI,30,5,-45.23948,166.33334,3882.9712
SI,30,6,-45.23948,166.4271,4056.5242
SI,30,7,-45.23948,166.52084,3893.5688
SI,30,8,-45.23948,166.6146,3341.683
SI,30,9,-45.23948,166.70834,2600.039
SI,30,10,-45.23948,166.8021,1288.7836
SI,30,11,-45.23948,166.89584,0
SI,30,12,-45.23948,166.9896,98.20045
SI,30,13,-45.23948,167.08334,0
SI,30,14,-45.23948,167.1771,0
SI,30,15,-45.23948,167.27086,0
SI,30,16,-45.23948,167.36461,0
SI,30,17,-45.23948,167.45836,0
SI,30,18,-45.23948,167.55211,0
SI,30,19,-45.23948,167.64586,0
SI,30,20,-45.23948,167.73961,0
SI,30,21,-45.23948,167.83336,0
SI,30,22,-45.23948,167.92711,0
SI,30,23,-45.23948,168.02086,0
SI,30,24,-45.23948,168.11461,0
SI,30,25,-45.23948,168.20837,0
SI,30,26,-45.23948,168.30212,0
SI,30,27,-45.23948,168.39587,0
SI,30,28,-45.23948,168.48962,0
SI,30,29,-45.23948,168.58337,0
SI,30,30,-45.23948,168.67712,0
SI,30,31,-45.23948,168.77087,0
SI,30,32,-45.23948,168.86462,0
SI,30,33,-45.23948,168.95837,0
SI,30,34,-45.23948,169.05212,0
SI,30,35,-45.23948,169.14589,0
SI,30,36,-45.23948,169.23964,0
SI,30,37,-45.23948,169.33339,0
SI,30,38,-45.23948,169.42714,0
SI,30,39,-45.23948,169.52089,0
SI,30,40,-45.23948,169.61464,0
SI,30,41,-45.23948,169.70839,0
SI,30,42,-45.23948,169.80214,0
SI,30,43,-45.23948,169.89589,0
SI,30,44,-45.23948,169.98965,0
SI,30,45,-45.23948,170.0834,0
SI,30,46,-45.23948,170.17715,0
SI,30,47,-45.23948,170.2709,0
SI,30,48,-45.23948,170.36465,0
SI,30,49,-45.23948,170.4584,0
SI,30,50,-45.23948,170.55215,0
SI,30,51,-45.23948,170.6459,0
SI,30,52,-45.23948,170.73965,0
SI,30,53,-45.23948,170.8334,0
SI,30,54,-45.23948,170.92717,19.772139
SI,30,55,-45.23948,171.02092,27.7207
SI,30,56,-45.23948,171.11467,38.019783
SI,30,57,-45.23948,171.20842,52.53124
SI,30,58,-45.23948,171.30217,74.458786
SI,30,59,-45.23948,171.39592,108.19777
SI,30,60,-45.23948,171.48967,117.42821
SI,30,61,-45.23948,171.58342,487.68307
SI,30,62,-45.23948,171.67717,903.94006
SI,30,63,-45.23948,171.77092,850.0553
SI,30,64,-45.23948,171.86469,1130.0018
SI,30,65,-45.23948,171.95844,1216.7
SI,30,66,-45.23948,172.05219,1310.297
SI,30,67,-45.23948,172.14594,1351.49
SI,30,68,-45.23948,172.23969,1380.8619
SI,30,69,-45.23948,172.33344,1400.0347
SI,30,70,-45.23948,172.42719,1415.3009
SI,30,71,-45.23948,172.52094,1431.2244
SI,30,72,-45.23948,172.61469,1438.7355
SI,30,73,-45.23948,172.70844,1442.4518
SI,30,74,-45.23948,172.8022,1450.4672
SI,30,75,-45.23948,172.89595,1450.0616
SI,30,76,-45.23948,172.9897,1442.5035
SI,30,77,-45.23948,173.08345,1415.1406
SI,30,78,-45.23948,173.1772,1381.1481
SI,30,79,-45.23948,173.27095,1355.5049
SI,30,80,-45.23948,173.3647,1335.8727
SI,30,81,-45.23948,173.45845,1311.8071
SI,30,82,-45.23948,173.5522,1338.127
SI,30,83,-45.23948,173.64597,1350.5085
SI,30,84,-45.23948,173.73972,1352.2434
SI,30,85,-45.23948,173.83347,1340.174
SI,30,86,-45.23948,173.92722,1313.848
SI,30,87,-45.23948,174.02097,1299.0289
SI,30,88,-45.23948,174.11472,1266.9484
SI,30,89,-45.23948,174.20847,1236.9893
SI,30,90,-45.23948,174.30222,1199.2888
SI,30,91,-45.23948,174.39597,1160.273
SI,30,92,-45.23948,174.48972,1121.744
SI,30,93,-45.23948,174.58348,1068.5748
SI,30,94,-45.23948,174.67723,1046.7836
SI,30,95,-45.23948,174.77098,1061.6301
SI,30,96,-45.23948,174.86473,1104.3394
SI,30,97,-45.23948,174.95848,1156.7124
SI,30,98,-45.23948,175.05223,1197.0421
SI,30,99,-45.23948,175.14598,1214.2281
SI,30,100,-45.23948,175.23973,1244.5896
SI,30,101,-45.23948,175.33348,1260.2587
SI,30,102,-45.23948,175.42723,1277.9386
SI,30,103,-45.23948,175.521,1296.2937
SI,30,104,-45.23948,175.61475,1320.75
SI,30,105,-45.23948,175.7085,1351.3723
SI,30,106,-45.23948,175.80225,1354.4272
SI,30,107,-45.23948,175.896,1356.7803
SI,30,108,-45.23948,175.98975,1373.7849
SI,30,109,-45.23948,176.0835,1429.1921
SI,30,110,-45.23948,176.17725,1429.6111
SI,30,111,-45.23948,176.271,1513.4684
SI,30,112,-45.23948,176.36475,1703.4453
SI,30,113,-45.23948,176.45851,1885.1031
SI,30,114,-45.23948,176.55226,1715.0914
SI,30,115,-45.23948,176.64601,1607.4193
SI,30,116,-45.23948,176.73976,1582.9751
SI,30,117,-45.23948,176.83351,1741.0325
SI,30,118,-45.23948,176.92726,1828.689
SI,30,119,-45.23948,177.02101,1957.7502
SI,30,120,-45.23948,177.11476,1889.9834
SI,31,0,-45.145725,165.86458,3912.2627
SI,31,1,-45.145725,165.95833,3456.3916
SI,31,2,-45.145725,166.05208,3351.8882
SI,31,3,-45.145725,166.14583,4182.5273
SI,31,4,-45.145725,166.23958,4283.2114
SI,31,5,-45.145725,166.33334,4198.6685
SI,31,6,-45.145725,166.4271,4181.3726
SI,31,7,-45.145725,166.52084,4045.731
